!!!!!               EUROJET Particle and Particle Decay Table              !!!!!
!!!!!                                                                      !!!!!
!!!!!                          Version:  2.  4                             !!!!!
!!!!!                                                                      !!!!!
!!!!!                                by                                    !!!!!
!!!!!                                                                      !!!!!
!!!!!                     A. Ali      - DESY Hamburg                       !!!!!
!!!!!                     B. van Eijk - CERN Geneva                        !!!!!
!!!!!                                                                      !!!!!
!!!!! |------------------------------------------------------------------| !!!!!
!!!!! | Version | Who | Date     | Comments                              | !!!!!
!!!!! |------------------------------------------------------------------| !!!!!
!!!!! |   1.  1 | BvE |          | Non official Release.                 | !!!!!
!!!!! |   2.  1 | BvE | 01/01/88 | First official Release.               | !!!!!
!!!!! |   2.  2 | BvE | 18/09/88 | Update of Charm and Bottom Decays.    | !!!!!
!!!!! |   2.  3 | BvE | 15/04/89 | Update of Eta', Omega, PhI, Tau and   | !!!!!
!!!!! |         |     |          | Bottom Decays. Rho' removed, Diquarks | !!!!!
!!!!! |         |     |          | and Toponium added. Charmonium and    | !!!!!
!!!!! |         |     |          | Bottomonium modified, Toponium and PDG| !!!!!
!!!!! |         |     |          | Codes added, not backwards compatible!| !!!!!
!!!!! |   2.  4 | BvE | 12/09/89 | Update of Toponium Decays, Top Mass   | !!!!!
!!!!! |         |     |          | now 60 GeV/c2, Onium Names            | !!!!!
!!!!! |------------------------------------------------------------------| !!!!!
!!!!!                                                                      !!!!!
!!!!! Modifications to the Decay Tables can easily be made by adding and   !!!!!
!!!!! removing lines from the Decay Tables or adding new particle decays.  !!!!!
!!!!! However, when the user introduces particles that have not yet been   !!!!!
!!!!! entered into the Particle List below, he is obliged to add the       !!!!!
!!!!! Particle Name etc. according to the following convention:            !!!!!
!!!!!                                                                      !!!!!
!!!!! Name     : 8 char., last char. for charge            (Format: A8)    !!!!!
!!!!! Code     : 0 < Integer < 9000                        (Format: I6)    !!!!!
!!!!! PDG Code : See Phys. Lett. 204B (1988) 113           (Format: I6)    !!!!!
!!!!! Mass     : in GeV                                    (Format: F10.5) !!!!!
!!!!! Lifetime : in sec.                                   (Format: E10.4) !!!!!
!!!!!                                                                      !!!!!
YPSI1S    E      +  E      -                                          0.0260   0
          MU     +  MU     -                                          0.0250   0
          TAU    +  TAU    -                                          0.0300   0
          J-PSI     PI     +  PI     -                                0.0090   0
          J-PSI     PI0       PI0                                     0.0050   0
          J-PSI     K      +  K      -                                0.0030   0
          J-PSI     K0        K0     B                                0.0030   0
          GLUON     GLUON     GLUON                                   0.8990  13
YPSI2S    E      +  E      -                                          0.0180   0
          MU     +  MU     -                                          0.0180   0
          TAU    +  TAU    -                                          0.0170   0
          CHIB01P   GAMMA                                             0.0430   0
          CHIB11P   GAMMA                                             0.0670   0
          CHIB21P   GAMMA                                             0.0660   0
          YPSI1S    PI     +  PI     -                                0.1870   0
          YPSI1S    PI0       PI0                                     0.0860   0
          GLUON     GLUON     GLUON                                   0.4980  13
YPSI3S    E      +  E      -                                          0.0330   0
          MU     +  MU     -                                          0.0330   0
          TAU    +  TAU    -                                          0.0330   0
          CHIB11P   GAMMA                                             0.1560   0
          CHIB21P   GAMMA                                             0.1270   0
          YPSI1S    PI     +  PI     -                                0.0450   0
          YPSI2S    PI     +  PI     -                                0.0300   0
          GLUON     GLUON     GLUON                                   0.5430  13
YPSI4S    B0        B0     B                                          0.4500   0
          B      +  B      -                                          0.5500   0
CHIB01P   YPSI1S    GAMMA                                             0.0600   0
          GLUON     GLUON                                             0.9400  12
CHIB11P   YPSI1S    GAMMA                                             0.3500   0
          GLUON     GLUON     GLUON                                   0.6500  13
CHIB21P   YPSI1S    GAMMA                                             0.2200   0
          GLUON     GLUON                                             0.7800  12
SIGMBU +  LAMBB0    PI     +                                          1.0000   0
SIGMB0    LAMBB0    PI0                                               1.0000   0
LAMBB0    LAMBC  +  DOWN      UP     B                                0.0420  30
          LAMBC  +  STRANGE   CHARM  B                                0.0580  30
          LAMBC  +  UP        UP     B  DOWN      UP     B            0.1767  52
          LAMBC  +  DOWN      UP     B  DOWN      DOWN   B            0.1767  52
          LAMBC  +  STRANGE   UP     B  DOWN      STRANGEB            0.1766  52
          LAMBC  +  UP        CHARM  B  STRANGE   UP     B            0.0261  52
          LAMBC  +  DOWN      CHARM  B  STRANGE   DOWN   B            0.0261  52
          LAMBC  +  DS     -  ETAP                                    0.0252  22
          LAMBC  +  DS     -  PHI                                     0.0126  22
          J-PSI     LAMBDA                                            0.0010   0
          J-PSI     SIGM*0                                            0.0010   0
          J-PSI     P      +  STRANGE   UP     B                      0.0016  52
          J-PSI     DELTAU +  STRANGE   UP     B                      0.0016  52
          J-PSI     N         STRANGE   DOWN   B                      0.0016  52
          J-PSI     DELTA0    STRANGE   DOWN   B                      0.0016  52
          J-PSI     LAMBDA    STRANGE   STRANGEB                      0.0012  52
          J-PSI     SIGM*0    ETA                                     0.0004  22
          LAMBC  +  ENEU   B  E      -                                0.1200  22
          LAMBC  +  MUNEU  B  MU     -                                0.1200  22
          LAMBC  +  TAUNEU B  TAU    -                                0.0300  22
SIGMBD -  LAMBB0    PI     -                                          1.0000   0
CASCB0    CASCC  +  DOWN      UP     B                                0.0420  30
          CASCC  +  STRANGE   CHARM  B                                0.0580  30
          CASCC  +  UP        UP     B  DOWN      UP     B            0.1767  52
          CASCC  +  DOWN      UP     B  DOWN      DOWN   B            0.1767  52
          CASCC  +  STRANGE   UP     B  DOWN      STRANGEB            0.1766  52
          CASCC  +  UP        CHARM  B  STRANGE   UP     B            0.0261  52
          CASCC  +  DOWN      CHARM  B  STRANGE   DOWN   B            0.0261  52
          CASCC  +  STRANGE   CHARM  B  STRANGE   STRANGEB            0.0378  52
          J-PSI     CASCA0                                            0.0010   0
          J-PSI     CASC*0                                            0.0010   0
          J-PSI     SIGMAU +  STRANGE   UP     B                      0.0016  52
          J-PSI     SIGM*U +  STRANGE   UP     B                      0.0016  52
          J-PSI     SIGMA0    STRANGE   DOWN   B                      0.0016  52
          J-PSI     SIGM*0    STRANGE   DOWN   B                      0.0016  52
          J-PSI     CASCA0    STRANGE   STRANGEB                      0.0008  52
          J-PSI     CASC*0    STRANGE   STRANGEB                      0.0008  52
          CASCC  +  ENEU   B  E      -                                0.1200  22
          CASCC  +  MUNEU  B  MU     -                                0.1200  22
          CASCC  +  TAUNEU B  TAU    -                                0.0300  22
CASCBP0   CASCB0    GAMMA                                             1.0000   0
CASCB  -  CASCC0    DOWN      UP     B                                0.0420  30
          CASCC0    STRANGE   CHARM  B                                0.0580  30
          CASCC0    UP        UP     B  DOWN      UP     B            0.1767  52
          CASCC0    DOWN      UP     B  DOWN      DOWN   B            0.1767  52
          CASCC0    STRANGE   UP     B  DOWN      STRANGEB            0.1766  52
          CASCC0    UP        CHARM  B  STRANGE   UP     B            0.0261  52
          CASCC0    DOWN      CHARM  B  STRANGE   DOWN   B            0.0261  52
          CASCC0    STRANGE   CHARM  B  STRANGE   STRANGEB            0.0378  52
          J-PSI     CASCA  -                                          0.0010   0
          J-PSI     CASC*  -                                          0.0010   0
          J-PSI     SIGMA0    STRANGE   UP     B                      0.0016  52
          J-PSI     SIGM*0    STRANGE   UP     B                      0.0016  52
          J-PSI     SIGMAD -  STRANGE   DOWN   B                      0.0016  52
          J-PSI     SIGM*D -  STRANGE   DOWN   B                      0.0016  52
          J-PSI     CASCA  -  STRANGE   STRANGEB                      0.0008  52
          J-PSI     CASC*  -  STRANGE   STRANGEB                      0.0008  52
          CASCC0    ENEU   B  E      -                                0.1200  22
          CASCC0    MUNEU  B  MU     -                                0.1200  22
          CASCC0    TAUNEU B  TAU    -                                0.0300  22
CASCBP -  CASCB  -  GAMMA                                             1.0000   0
OMEGB  -  OMEGC0    DOWN      UP     B                                0.0420  30
          OMEGC0    STRANGE   CHARM  B                                0.0580  30
          OMEGC0    UP        UP     B  DOWN      UP     B            0.1767  52
          OMEGC0    DOWN      UP     B  DOWN      DOWN   B            0.1767  52
          OMEGC0    STRANGE   UP     B  DOWN      STRANGEB            0.1766  52
          OMEGC0    UP        CHARM  B  STRANGE   UP     B            0.0261  52
          OMEGC0    DOWN      CHARM  B  STRANGE   DOWN   B            0.0261  52
          OMEGC0    STRANGE   CHARM  B  STRANGE   STRANGEB            0.0378  52
          J-PSI     OMEGA* -                                          0.0020   0
          J-PSI     CASCA0    STRANGE   UP     B                      0.0016  52
          J-PSI     CASC*0    STRANGE   UP     B                      0.0016  52
          J-PSI     CASCA  -  STRANGE   DOWN   B                      0.0016  52
          J-PSI     CASC*  -  STRANGE   DOWN   B                      0.0016  52
          J-PSI     OMEGA* -  STRANGE   STRANGEB                      0.0016  52
          OMEGC0    ENEU   B  E      -                                0.1200  22
          OMEGC0    MUNEU  B  MU     -                                0.1200  22
          OMEGC0    TAUNEU B  TAU    -                                0.0300  22
BCU    +  CASCB0    UP        DOWN   B                                0.0622  30
          CASCBP0   UP        DOWN   B                                0.0622  30
          SIGMBU +  STRANGE   DOWN   B                                0.0416  30
          CASCB0    PI     +  PI0                                     0.0664  22
          CASCB0    PI     +  RHO0                                    0.0332  22
          CASCB0    PI     +  ETA                                     0.0332  22
          CASCB0    PI     +  OMEGA                                   0.0332  22
          CASCB0    PI     +  ETAP                                    0.0332  22
          CASCB0    PI     +  PHI                                     0.0166  22
          CASCB0    RHO    +  PI0                                     0.0332  22
          CASCBP0   PI     +  PI0                                     0.0664  22
          CASCBP0   PI     +  RHO0                                    0.0332  22
          CASCBP0   PI     +  ETA                                     0.0332  22
          CASCBP0   PI     +  OMEGA                                   0.0332  22
          CASCBP0   PI     +  ETAP                                    0.0332  22
          CASCBP0   PI     +  PHI                                     0.0166  22
          CASCBP0   RHO    +  PI0                                     0.0332  22
          SIGMBU +  K      -  PI     +                                0.0332  22
          SIGMBU +  K*     -  PI     +                                0.0332  22
          SIGMBU +  K      -  RHO    +                                0.0166  22
          SIGMBU +  K0     B  PI0                                     0.0249  22
          SIGMBU +  K*0    B  PI0                                     0.0166  22
          SIGMBU +  K0     B  RHO0                                    0.0166  22
          SIGMBU +  K0     B  ETA                                     0.0166  22
          SIGMBU +  K0     B  OMEGA                                   0.0083  22
          CASCB0    E      +  ENEU                                    0.0425  22
          CASCB0    MU     +  MUNEU                                   0.0425  22
          CASCBP0   E      +  ENEU                                    0.0425  22
          CASCBP0   MU     +  MUNEU                                   0.0425  22
BCUP   +  BCU    +  GAMMA                                             1.0000   0
BCD0      CASCB  -  UP        DOWN   B                                0.0622  30
          CASCBP -  UP        DOWN   B                                0.0622  30
          SIGMB0    STRANGE   DOWN   B                                0.0208  30
          LAMBB0    STRANGE   DOWN   B                                0.0208  30
          CASCB  -  PI     +  PI0                                     0.0664  22
          CASCB  -  PI     +  RHO0                                    0.0332  22
          CASCB  -  PI     +  ETA                                     0.0332  22
          CASCB  -  PI     +  OMEGA                                   0.0332  22
          CASCB  -  PI     +  ETAP                                    0.0332  22
          CASCB  -  PI     +  PHI                                     0.0166  22
          CASCB  -  RHO    +  PI0                                     0.0332  22
          CASCBP -  PI     +  PI0                                     0.0664  22
          CASCBP -  PI     +  RHO0                                    0.0332  22
          CASCBP -  PI     +  ETA                                     0.0332  22
          CASCBP -  PI     +  OMEGA                                   0.0332  22
          CASCBP -  PI     +  ETAP                                    0.0332  22
          CASCBP -  PI     +  PHI                                     0.0166  22
          CASCBP -  RHO    +  PI0                                     0.0332  22
          SIGMB0    K      -  PI     +                                0.0166  22
          SIGMB0    K*     -  PI     +                                0.0166  22
          SIGMB0    K      -  RHO    +                                0.0083  22
          SIGMB0    K0     B  PI0                                     0.0125  22
          SIGMB0    K*0    B  PI0                                     0.0083  22
          SIGMB0    K0     B  RHO0                                    0.0083  22
          SIGMB0    K0     B  ETA                                     0.0083  22
          SIGMB0    K0     B  OMEGA                                   0.0041  22
          LAMBB0    STRANGE   UP     B  UP        DOWN   B            0.0415  52
          LAMBB0    STRANGE   DOWN   B  DOWN      DOWN   B            0.0415  52
          CASCB  -  E      +  ENEU                                    0.0425  22
          CASCB  -  MU     +  MUNEU                                   0.0425  22
          CASCBP -  E      +  ENEU                                    0.0425  22
          CASCBP -  MU     +  MUNEU                                   0.0425  22
BCDP0     BCD0      GAMMA                                             1.0000   0
BCS0      OMEGB  -  UP        DOWN   B                                0.1244  30
          CASCB0    STRANGE   DOWN   B                                0.0208  30
          CASCBP0   STRANGE   DOWN   B                                0.0208  30
          OMEGB  -  PI     +  PI0                                     0.1328  22
          OMEGB  -  PI     +  RHO0                                    0.0664  22
          OMEGB  -  PI     +  ETA                                     0.0664  22
          OMEGB  -  PI     +  OMEGA                                   0.0664  22
          OMEGB  -  PI     +  ETAP                                    0.0664  22
          OMEGB  -  PI     +  PHI                                     0.0332  22
          OMEGB  -  RHO    +  PI0                                     0.0664  22
          CASCB0    K      -  PI     +                                0.0166  22
          CASCB0    K*     -  PI     +                                0.0166  22
          CASCB0    K      -  RHO    +                                0.0083  22
          CASCB0    K0     B  PI0                                     0.0125  22
          CASCB0    K*0    B  PI0                                     0.0083  22
          CASCB0    K0     B  RHO0                                    0.0083  22
          CASCB0    K0     B  ETA                                     0.0083  22
          CASCB0    K0     B  OMEGA                                   0.0041  22
          CASCBP0   K      -  PI     +                                0.0166  22
          CASCBP0   K*     -  PI     +                                0.0166  22
          CASCBP0   K      -  RHO    +                                0.0083  22
          CASCBP0   K0     B  PI0                                     0.0125  22
          CASCBP0   K*0    B  PI0                                     0.0083  22
          CASCBP0   K0     B  RHO0                                    0.0083  22
          CASCBP0   K0     B  ETA                                     0.0083  22
          CASCBP0   K0     B  OMEGA                                   0.0041  22
          OMEGB  -  E      +  ENEU                                    0.0850  22
          OMEGB  -  MU     +  MUNEU                                   0.0850  22
BCSP0     BCS0      GAMMA                                             1.0000   0
BCC    +  BCS0      UP        DOWN   B                                0.0622  30
          BCSP0     UP        DOWN   B                                0.0622  30
          BCU    +  STRANGE   DOWN   B                                0.0208  30
          BCUP   +  STRANGE   DOWN   B                                0.0208  30
          BCS0      PI     +  PI0                                     0.1413  22
          BCS0      PI     +  ETA                                     0.1077  22
          BCSP0     PI     +  PI0                                     0.1413  22
          BCSP0     PI     +  ETA                                     0.1077  22
          BCU    +  K      -  PI     +                                0.0230  22
          BCU    +  K*     -  PI     +                                0.0186  22
          BCU    +  K0     B  PI0                                     0.0168  22
          BCU    +  K*0    B  PI0                                     0.0123  22
          BCU    +  K0     B  ETA                                     0.0123  22
          BCUP   +  K      -  PI     +                                0.0230  22
          BCUP   +  K*     -  PI     +                                0.0186  22
          BCUP   +  K0     B  PI0                                     0.0168  22
          BCUP   +  K*0    B  PI0                                     0.0123  22
          BCUP   +  K0     B  ETA                                     0.0123  22
          BCS0      E      +  ENEU                                    0.0425  22
          BCS0      MU     +  MUNEU                                   0.0425  22
          BCSP0     E      +  ENEU                                    0.0425  22
          BCSP0     MU     +  MUNEU                                   0.0425  22
SIGMB*U+  LAMBB0    PI     +                                          1.0000   0
SIGMB*0   LAMBB0    PI0                                               1.0000   0
SIGMB*D-  LAMBB0    PI     -                                          1.0000   0
CASCB*0   CASCB0    GAMMA                                             1.0000   0
CASCB* -  CASCB  -  GAMMA                                             1.0000   0
OMEGB* -  OMEGB  -  GAMMA                                             1.0000   0
BCU*   +  BCU    +  GAMMA                                             1.0000   0
BCD*0     BCD0      GAMMA                                             1.0000   0
BCS*0     BCS0      GAMMA                                             1.0000   0
BCC*   +  BCC    +  GAMMA                                             1.0000   0
T0        B      -  DOWN   B  UP                                      0.1669  22
          B*     -  DOWN   B  UP                                      0.1668  22
          B      -  STRANGEB  CHARM                                   0.1665  22
          B*     -  STRANGEB  CHARM                                   0.1664  22
          B      -  E      +  ENEU                                    0.0556  22
          B*     -  E      +  ENEU                                    0.0556  22
          B      -  MU     +  MUNEU                                   0.0556  22
          B*     -  MU     +  MUNEU                                   0.0556  22
          B      -  TAU    +  TAUNEU                                  0.0555  22
          B*     -  TAU    +  TAUNEU                                  0.0555  22
          B      -  HIGGS  +                                          0.0000   0
          B*     -  HIGGS  +                                          0.0000   0
T      +  B0     B  DOWN   B  UP                                      0.1669  22
          B*0    B  DOWN   B  UP                                      0.1668  22
          B0     B  STRANGEB  CHARM                                   0.1665  22
          B*0    B  STRANGEB  CHARM                                   0.1664  22
          B0     B  E      +  ENEU                                    0.0556  22
          B*0    B  E      +  ENEU                                    0.0556  22
          B0     B  MU     +  MUNEU                                   0.0556  22
          B*0    B  MU     +  MUNEU                                   0.0556  22
          B0     B  TAU    +  TAUNEU                                  0.0555  22
          B*0    B  TAU    +  TAUNEU                                  0.0555  22
          B0     B  HIGGS  +                                          0.0000   0
          B*0    B  HIGGS  +                                          0.0000   0
TS     +  BS0    B  DOWN   B  UP                                      0.1669  22
          BS*0   B  DOWN   B  UP                                      0.1668  22
          BS0    B  STRANGEB  CHARM                                   0.1665  22
          BS*0   B  STRANGEB  CHARM                                   0.1664  22
          BS0    B  E      +  ENEU                                    0.0556  22
          BS*0   B  E      +  ENEU                                    0.0556  22
          BS0    B  MU     +  MUNEU                                   0.0556  22
          BS*0   B  MU     +  MUNEU                                   0.0556  22
          BS0    B  TAU    +  TAUNEU                                  0.0555  22
          BS*0   B  TAU    +  TAUNEU                                  0.0555  22
          BS0    B  HIGGS  +                                          0.0000   0
          BS*0   B  HIGGS  +                                          0.0000   0
TC0       BC     -  DOWN   B  UP                                      0.1669  22
          BC*    -  DOWN   B  UP                                      0.1668  22
          BC     -  STRANGEB  CHARM                                   0.1665  22
          BC*    -  STRANGEB  CHARM                                   0.1664  22
          BC     -  E      +  ENEU                                    0.0556  22
          BC*    -  E      +  ENEU                                    0.0556  22
          BC     -  MU     +  MUNEU                                   0.0556  22
          BC*    -  MU     +  MUNEU                                   0.0556  22
          BC     -  TAU    +  TAUNEU                                  0.0555  22
          BC*    -  TAU    +  TAUNEU                                  0.0555  22
          BC     -  HIGGS  +                                          0.0000   0
          BC*    -  HIGGS  +                                          0.0000   0
T*0       B      -  DOWN   B  UP                                      0.1669  22
          B*     -  DOWN   B  UP                                      0.1668  22
          B      -  STRANGEB  CHARM                                   0.1665  22
          B*     -  STRANGEB  CHARM                                   0.1664  22
          B      -  E      +  ENEU                                    0.0556  22
          B*     -  E      +  ENEU                                    0.0556  22
          B      -  MU     +  MUNEU                                   0.0556  22
          B*     -  MU     +  MUNEU                                   0.0556  22
          B      -  TAU    +  TAUNEU                                  0.0555  22
          B*     -  TAU    +  TAUNEU                                  0.0555  22
          B      -  HIGGS  +                                          0.0000   0
          B*     -  HIGGS  +                                          0.0000   0
T*     +  B0     B  DOWN   B  UP                                      0.1669  22
          B*0    B  DOWN   B  UP                                      0.1668  22
          B0     B  STRANGEB  CHARM                                   0.1665  22
          B*0    B  STRANGEB  CHARM                                   0.1664  22
          B0     B  E      +  ENEU                                    0.0556  22
          B*0    B  E      +  ENEU                                    0.0556  22
          B0     B  MU     +  MUNEU                                   0.0556  22
          B*0    B  MU     +  MUNEU                                   0.0556  22
          B0     B  TAU    +  TAUNEU                                  0.0555  22
          B*0    B  TAU    +  TAUNEU                                  0.0555  22
          B0     B  HIGGS  +                                          0.0000   0
          B*0    B  HIGGS  +                                          0.0000   0
TS*    +  BS0    B  DOWN   B  UP                                      0.1669  22
          BS*0   B  DOWN   B  UP                                      0.1668  22
          BS0    B  STRANGEB  CHARM                                   0.1665  22
          BS*0   B  STRANGEB  CHARM                                   0.1664  22
          BS0    B  E      +  ENEU                                    0.0556  22
          BS*0   B  E      +  ENEU                                    0.0556  22
          BS0    B  MU     +  MUNEU                                   0.0556  22
          BS*0   B  MU     +  MUNEU                                   0.0556  22
          BS0    B  TAU    +  TAUNEU                                  0.0555  22
          BS*0   B  TAU    +  TAUNEU                                  0.0555  22
          BS0    B  HIGGS  +                                          0.0000   0
          BS*0   B  HIGGS  +                                          0.0000   0
TC*0      BC     -  DOWN   B  UP                                      0.1669  22
          BC*    -  DOWN   B  UP                                      0.1668  22
          BC     -  STRANGEB  CHARM                                   0.1665  22
          BC*    -  STRANGEB  CHARM                                   0.1664  22
          BC     -  E      +  ENEU                                    0.0556  22
          BC*    -  E      +  ENEU                                    0.0556  22
          BC     -  MU     +  MUNEU                                   0.0556  22
          BC*    -  MU     +  MUNEU                                   0.0556  22
          BC     -  TAU    +  TAUNEU                                  0.0555  22
          BC*    -  TAU    +  TAUNEU                                  0.0555  22
          BC     -  HIGGS  +                                          0.0000   0
          BC*    -  HIGGS  +                                          0.0000   0
ETAT1S    TOP    B  BOTTOM    DOWN   B  UP                            0.1666  24
          TOP       BOTTOM B  DOWN      UP     B                      0.1666  24
          TOP    B  BOTTOM    STRANGEB  CHARM                         0.1665  24
          TOP       BOTTOM B  STRANGE   CHARM  B                      0.1665  24
          TOP    B  BOTTOM    E      +  ENEU                          0.0555  24
          TOP       BOTTOM B  E      -  ENEU   B                      0.0555  24
          TOP    B  BOTTOM    MU     +  MUNEU                         0.0555  24
          TOP       BOTTOM B  MU     -  MUNEU  B                      0.0555  24
          TOP    B  BOTTOM    TAU    +  TAUNEU                        0.0555  24
          TOP       BOTTOM B  TAU    -  TAUNEU B                      0.0555  24
          GLUON     GLUON                                             0.0008  12
          GAMMA     GAMMA                                             0.0000   0
THET1S    ENEU   B  ENEU                                              0.0072   0
          MUNEU  B  MUNEU                                             0.0072   0
          TAUNEU B  TAUNEU                                            0.0072   0
          E      +  E      -                                          0.0172   0
          MU     +  MU     -                                          0.0172   0
          TAU    +  TAU    -                                          0.0172   0
          UP     B  UP                                                0.0394   0
          DOWN   B  DOWN                                              0.0294   0
          STRANGEB  STRANGE                                           0.0294   0
          CHARM  B  CHARM                                             0.0394   0
          BOTTOM B  BOTTOM                                            0.0893   0
          TOP    B  BOTTOM    E      +  ENEU                          0.0359  24
          TOP       BOTTOM B  E      -  ENEU   B                      0.0359  24
          TOP    B  BOTTOM    MU     +  MUNEU                         0.0359  24
          TOP       BOTTOM B  MU     -  MUNEU  B                      0.0359  24
          TOP    B  BOTTOM    TAU    +  TAUNEU                        0.0359  24
          TOP       BOTTOM B  TAU    -  TAUNEU B                      0.0359  24
          TOP    B  BOTTOM    DOWN   B  UP                            0.1076  24
          TOP       BOTTOM B  DOWN      UP     B                      0.1076  24
          TOP    B  BOTTOM    STRANGEB  CHARM                         0.1076  24
          TOP       BOTTOM B  STRANGE   CHARM  B                      0.1076  24
          GLUON     GLUON     GLUON                                   0.0332  13
          GLUON     GLUON     GAMMA                                   0.0065  14
          HIGGS0    GAMMA                                             0.0144  15
THET2S    THET1S    PI0       PI0                                     0.0006   0
          THET1S    PI     +  PI     -                                0.0006   0
          CHIT01P   GAMMA                                             0.0016   0
          ENEU   B  ENEU                                              0.0023   0
          MUNEU  B  MUNEU                                             0.0023   0
          TAUNEU B  TAUNEU                                            0.0023   0
          E      +  E      -                                          0.0058   0
          MU     +  MU     -                                          0.0058   0
          TAU    +  TAU    -                                          0.0058   0
          UP     B  UP                                                0.0131   0
          DOWN   B  DOWN                                              0.0096   0
          STRANGEB  STRANGE                                           0.0096   0
          CHARM  B  CHARM                                             0.0131   0
          BOTTOM B  BOTTOM                                            0.0301   0
          TOP    B  BOTTOM    E      +  ENEU                          0.0488  24
          TOP       BOTTOM B  E      -  ENEU   B                      0.0488  24
          TOP    B  BOTTOM    MU     +  MUNEU                         0.0488  24
          TOP       BOTTOM B  MU     -  MUNEU  B                      0.0488  24
          TOP    B  BOTTOM    TAU    +  TAUNEU                        0.0488  24
          TOP       BOTTOM B  TAU    -  TAUNEU B                      0.0488  24
          TOP    B  BOTTOM    DOWN   B  UP                            0.1465  24
          TOP       BOTTOM B  DOWN      UP     B                      0.1465  24
          TOP    B  BOTTOM    STRANGEB  CHARM                         0.1465  24
          TOP       BOTTOM B  STRANGE   CHARM  B                      0.1465  24
          GLUON     GLUON     GLUON                                   0.0113  13
          GLUON     GLUON     GAMMA                                   0.0023  14
          HIGGS0    GAMMA                                             0.0050  15
CHIT01P   THET1S    GAMMA                                             0.0932   0
          TOP    B  BOTTOM    E      +  ENEU                          0.0468  24
          TOP       BOTTOM B  E      -  ENEU   B                      0.0468  24
          TOP    B  BOTTOM    MU     +  MUNEU                         0.0468  24
          TOP       BOTTOM B  MU     -  MUNEU  B                      0.0468  24
          TOP    B  BOTTOM    TAU    +  TAUNEU                        0.0468  24
          TOP       BOTTOM B  TAU    -  TAUNEU B                      0.0468  24
          TOP    B  BOTTOM    DOWN   B  UP                            0.1404  24
          TOP       BOTTOM B  DOWN      UP     B                      0.1404  24
          TOP    B  BOTTOM    STRANGEB  CHARM                         0.1405  24
          TOP       BOTTOM B  STRANGE   CHARM  B                      0.1405  24
          GLUON     GLUON                                             0.0640  12
          GAMMA     GAMMA                                             0.0002   0
CHIT11P   THET1S    GAMMA                                             0.0544   0
          ENEU   B  ENEU                                              0.0003   0
          MUNEU  B  MUNEU                                             0.0003   0
          TAUNEU B  TAUNEU                                            0.0003   0
          E      +  E      -                                          0.0001   0
          MU     +  MU     -                                          0.0001   0
          TAU    +  TAU    -                                          0.0001   0
          UP     B  UP                                                0.0005   0
          DOWN   B  DOWN                                              0.0006   0
          STRANGEB  STRANGE                                           0.0006   0
          CHARM  B  CHARM                                             0.0005   0
          BOTTOM B  BOTTOM                                            0.0009   0
          TOP    B  BOTTOM    E      +  ENEU                          0.0519  24
          TOP       BOTTOM B  E      -  ENEU   B                      0.0519  24
          TOP    B  BOTTOM    MU     +  MUNEU                         0.0519  24
          TOP       BOTTOM B  MU     -  MUNEU  B                      0.0519  24
          TOP    B  BOTTOM    TAU    +  TAUNEU                        0.0519  24
          TOP       BOTTOM B  TAU    -  TAUNEU B                      0.0519  24
          TOP    B  BOTTOM    DOWN   B  UP                            0.1556  24
          TOP       BOTTOM B  DOWN      UP     B                      0.1556  24
          TOP    B  BOTTOM    STRANGEB  CHARM                         0.1556  24
          TOP       BOTTOM B  STRANGE   CHARM  B                      0.1556  24
          GLUON     UP     B  UP                                      0.0015  15
          GLUON     DOWN   B  DOWN                                    0.0015  15
          GLUON     STRANGEB  STRANGE                                 0.0015  15
          GLUON     CHARM  B  CHARM                                   0.0015  15
          GLUON     BOTTOM B  BOTTOM                                  0.0015  15
CHIT21P   THET1S    GAMMA                                             0.0355   0
          TOP    B  BOTTOM    E      +  ENEU                          0.0530  24
          TOP       BOTTOM B  E      -  ENEU   B                      0.0530  24
          TOP    B  BOTTOM    MU     +  MUNEU                         0.0530  24
          TOP       BOTTOM B  MU     -  MUNEU  B                      0.0530  24
          TOP    B  BOTTOM    TAU    +  TAUNEU                        0.0530  24
          TOP       BOTTOM B  TAU    -  TAUNEU B                      0.0530  24
          TOP    B  BOTTOM    DOWN   B  UP                            0.1592  24
          TOP       BOTTOM B  DOWN      UP     B                      0.1592  24
          TOP    B  BOTTOM    STRANGEB  CHARM                         0.1592  24
          TOP       BOTTOM B  STRANGE   CHARM  B                      0.1592  24
          GLUON     GLUON                                             0.0095  12
          GAMMA     GAMMA                                             0.0002   0
SIGMT 2+  SIGMBU +  DOWN   B  UP                                      0.3337  22
          SIGMBU +  STRANGEB  CHARM                                   0.3328  22
          SIGMBU +  E      +  ENEU                                    0.1113  22
          SIGMBU +  MU     +  MUNEU                                   0.1112  22
          SIGMBU +  TAU    +  TAUNEU                                  0.1110  22
          SIGMBU +  HIGGS  +                                          0.0000   0
SIGMT  +  SIGMB0    DOWN   B  UP                                      0.3337  22
          SIGMB0    STRANGEB  CHARM                                   0.3328  22
          SIGMB0    E      +  ENEU                                    0.1113  22
          SIGMB0    MU     +  MUNEU                                   0.1112  22
          SIGMB0    TAU    +  TAUNEU                                  0.1110  22
          SIGMB0    HIGGS  +                                          0.0000   0
LAMBT  +  LAMBB0    DOWN   B  UP                                      0.3337  22
          LAMBB0    STRANGEB  CHARM                                   0.3328  22
